577	13957601
578	09544262
579	03163798
580	01575146
581	01801847
582	13625063
583	11655407
584	05800611
585	05207570
586	02063771
587	01650690
588	06581410
589	00941451
590	12495509
591	10884061
592	05434784
593	10180580
594	00782072
595	08677628
596	13464204
597	10810923
598	08846626
599	07437372
600	00021997
601	01198307
602	14442530
603	15077571
604	02637337
605	01783571
606	06741099
607	01499948
608	08973776
609	02473981
610	00267522
611	00181005
612	05612067
613	00155143
614	01705257
615	10940053
616	09854510
617	13239471
618	01772498
619	02073545
620	00570590
621	02624377
622	07957655
623	08902196
624	12162758
625	12798041
626	08261589
627	01776313
628	00406612
629	04317420
630	01299476
631	07653982
632	00223983
633	12440869
634	13870414
635	13229747
636	00975036
637	01756508
638	10126806
639	02585489
640	05407119
641	13175484
642	12906021
643	06964247
644	11270023
645	03011355
646	06207561
647	11927901
648	12936826
649	12339090
650	04264914
651	01645278
652	13222227
653	11915214
654	10712835
655	13289467
656	09780395
657	02700455
658	02106662
659	02522319
660	07397955
661	13814184
662	12911673
663	02703790
664	02316180
665	13047216
666	07550666
667	11722036
668	08553280
669	00828559
670	05408388
671	00519751
672	10113249
673	09292545
674	00006032
675	10337789
676	00290579
677	09100223
678	14447908
679	00735389
680	07164546
681	13844690
682	09418169
683	14546844
684	00894221
685	14969666
686	13424865
687	13769317
688	11694300
689	00653620
690	12845732
691	02447591
692	09537144
693	14046202
694	05316175
695	01949330
696	03120491
697	01871699
698	08589801
699	00933566
700	10708292
701	01076793
702	01776705
703	01318659
704	03038281
705	02807731
706	01404628
707	11800565
708	10908919
709	01983048
710	02147452
711	03689157
712	00286928
713	01774595
714	00315810
715	00249721
716	08282696
717	00112312
718	12805373
719	15194506
720	04520480
721	04953954
722	01797180
723	01036083
724	01551871
725	02068974
726	12522894
727	03344784
728	12887293
729	14375890
730	06770275
731	01925372
732	03018971
733	00836149
734	03640660
735	10241024
736	08814474
737	09350524
738	07709701
739	00216723
740	04904560
741	14344189
742	02279972
743	09940987
744	09380446
745	00757080
746	08578174
747	09879744
748	07480068
749	03081021
750	05980875
751	04341133
752	07935504
753	14064408
754	08813156
755	01248205
756	13151568
757	06113914
758	12473011
759	08194546
760	12978381
761	00881545
762	12985236
763	01386906
764	11963158
765	08143321
766	03059366
767	02283324
768	09440400
769	08585657
770	00452293
771	09807075
772	09356639
773	06936620
774	03405725
775	02713097
776	13220842
777	01828267
778	07921090
779	02298160
780	11920867
781	01020005
782	01018630
783	10644598
784	06730780
785	12306519
786	02853016
787	00643250
788	08425303
789	04677716
790	02276078
791	09112282
792	03476083
793	15223916
794	03751590
795	01129876
796	10839791
797	01792955
798	00755447
799	14986004
800	01066163
801	11455901
802	10756433
803	01680478
804	08816969
805	01480880
806	15147330
807	08765890
808	02618149
809	11849271
810	02020450
811	08647945
812	01218766
813	05271383
814	05309050
815	04803430
816	09904057
817	01155893
818	09241247
819	14628307
820	03884072
821	01844048
822	13935227
823	01767199
824	01333082
825	11792155
826	01362736
827	01573074
828	02566489
829	12890265
830	05191486
831	01966861
832	07129867
833	02548522
834	08827126
835	01388130
836	10682380
837	01357328
838	06457952
839	01995211
840	11292105
841	02094788
842	00914421
843	06266417
844	01877134
845	01261712
846	05974798
847	11496881
848	02290956
849	13990502
850	02006510
851	11991549
852	00718815
853	00541035
854	00228858
855	08821885
856	00164444
857	02478936
858	01573627
859	00277399
860	03038685
861	08952423
862	02647903
863	05236848
864	01741744
865	02678438
866	08385009
867	04706290
868	12327528
869	14644249
870	07524760
871	10753061
872	14757848
873	04348184
874	02643280
875	09878702
876	01698271
877	06926889
878	01195536
879	02218134
880	03199647
881	00338736
882	10147262
883	03113152
884	06754816
885	00599613
886	13727333
887	03911866
888	05597594
889	08560560
890	09014586
891	00107943
892	11495041
893	03357716
894	14132102
895	14807929
896	11313011
897	00266806
898	04696432
899	01314738
900	03928589
901	12678548
902	01542316
903	13948136
904	01646300
905	00112674
906	00334996
907	04758776
908	02393086
909	07762534
910	00154433
911	04487081
912	01199009
913	00882702
914	04169152
915	00667424
916	04033995
917	01690294
918	02648253
919	03744276
920	05656042
921	07176682
922	00230475
923	00385501
924	07959943
925	05127782
926	01008546
927	00411009
928	09761753
929	03703590
930	00670105
931	00964569
932	00356621
933	09875786
934	04349701
935	01363719
936	01127379
937	11598991
938	13151975
939	04781967
940	01506583
941	08770274
942	10519291
943	02919275
944	12529730
945	03791053
946	01152033
947	07290761
948	07710952
949	11421401
950	01637166
951	00744070
952	14823944
953	10702307
954	06513764
955	14943580
956	01690703
957	11768816
958	10150794
959	02438897
960	14486533
961	13885700
962	02583096
963	02718543
964	11962108
965	03427202
966	12263987
967	02027730
968	12126238
969	01107806
970	09719653
971	07196075
972	12282235
973	07033433
974	02593107
975	05905802
976	12779603
977	04025748
978	01201422
979	01896478
980	02186834
981	00357023
982	12839979
983	06478734
984	01464077
985	02060719
986	13881175
987	10117957
988	01547390
989	01658586
990	10736602
991	01424607
992	13661273
993	02265471
994	11700401
995	02363358
996	02429682
997	08394657
998	05657718
999	14444825
1000	02828427
1001	01454246
1002	14691085
1003	01484717
1004	00004227
1005	04056932
1006	06542047
1007	04638585
1008	01507143
1009	00536304
1010	00123170
1011	02473431
1012	04234455
1013	01914609
1014	13780719
1015	04874672
1016	02773838
1017	10469346
1018	09850974
1019	00448440
1020	00911572
1021	07364115
1022	05550688
1023	01291674
1024	00091311
1025	02852523
1026	00775702
1027	00054059
1028	10695917
1029	04741807
1030	05528060
1031	12741792
1032	02474110
1033	00437852
1034	02629716
1035	11431754
1036	05978159
1037	05331812
1038	12819560
1039	05389939
1040	05779371
1041	07279045
1042	02700422
1043	07430480
1044	09851165
1045	09131205
1046	10191943
1047	12001565
1048	05715150
1049	02679415
1050	01926311
1051	09827363
1052	01736669
1053	03878066
1054	14443912
1055	03603199
1056	01079480
1057	13383696
1058	00212808
1059	13989280
1060	06169050
1061	01324799
1062	15244351
1063	03284482
1064	10548227
1065	14659211
1066	01124794
1067	13197085
1068	06253518
1069	04341414
1070	08727945
1071	04913568
1072	11604393
1073	07000195
1074	00592199
1075	09077111
1076	05182563
1077	00078760
1078	12282527
1079	01174645
1080	11367581
1081	11870212
1082	03047353
1083	12435152
1084	00404202
1085	02699783
1086	00431005
1087	10748620
1088	00601822
1089	11304811
1090	01619675
1091	09954639
1092	10804102
1093	04014297
1094	06142598
1095	02018795
1096	02340543
1097	09094217
1098	02219940
1099	02626590
1100	00349213
1101	14536831
1102	12695975
1103	09825750
1104	00642644
1105	10794014
1106	09338013
1107	03551084
1108	09748889
1109	00970645
1110	01307299
1111	03176594
1112	00619972
1113	12012111
1114	10663858
1115	02102796
1116	02296984
1117	10024362
1118	01215851
1119	13597585
1120	07411350
1121	01334862
1122	12533588
1123	05629682
1124	08349916
1125	09976119
1126	07487955
1127	01259211
1128	15011987
1129	06989869
1130	00135718
1131	01893988
1132	13421095
1133	06195839
1134	11412592
1135	08889657
1136	04293119
1137	00220461
1138	01134479
1139	02037278
1140	02323902
1141	00192836
1142	00134737
1143	10075899
1144	05754519
1145	01752167
1146	05457469
1147	07247071
1148	12664897
1149	09896826
1150	12133332
1151	03097890
1152	00487748
1153	08292756
1154	02093056
1155	01383646
1156	00289297
1157	07412092
1158	06696991
1159	01593254
1160	07201804
1161	02229544
1162	10729330
1163	01626844
1164	00952182
1165	10675010
1166	03085333
1167	02235842
1168	10004804
1169	02618688
1170	02943241
1171	02520147
1172	15033189
1173	12433178
1174	00187147
1175	01302935
1176	08742205
1177	02766044
1178	12778398
1179	00784083
1180	10787197
1181	08800911
1182	09848489
1183	08369920
1184	07326880
1185	07148573
1186	00403149
1187	12766043
1188	06287620
1189	05815517
1190	03115897
1191	14750782
1192	07852919
1193	00210259
1194	13885370
1195	00714944
1196	05122099
1197	12198793
1198	02700104
1199	06512580
1200	00604930
1201	12108871
1202	07951464
1203	01732789
1204	04609811
1205	10893830
1206	02581108
1207	05974564
1208	13245626
1209	02891430
1210	01498319
1211	10639925
1212	01733829
1213	01274909
1214	03163973
1215	00243124
1216	01358904
1217	02947212
1218	01215902
1219	01257173
1220	00583759
1221	04442831
1222	05018934
1223	05011277
1224	04799881
1225	03996145
1226	01020934
1227	10989610
1228	02147747
1229	00656576
1230	00396880
1231	02188587
1232	00633329
1233	00351406
1234	03631445
1235	04844891
1236	05466696
1237	02852920
1238	04682462
1239	00786816
1240	02500619
1241	00113726
1242	00645939
1243	00371846
1244	01855188
1245	01254477
1246	07401960
1247	10761519
1248	15112239
1249	14702875
1250	04478889
1251	14322248
1252	04236182
1253	01657641
1254	13032115
1255	04100174
1256	00818170
1257	13576101
1258	01969550
1259	03978421
1260	00763901
1261	02758270
1262	10010864
1263	01532329
1264	02197545
1265	01062997
1266	09038597
1267	03429771
1268	13858833
1269	00732224
1270	12051792
1271	14451911
1272	13480541
1273	09700492
1274	00803325
1275	03314378
1276	00714884
1277	03024518
1278	13632744
1279	07682624
1280	00059376
1281	00220023
1282	05720602
1283	10965361
1284	03205760
1285	00181434
1286	00933403
1287	07190941
1288	09428967
1289	06161718
1290	00265673
1291	02525866
1292	07766173
1293	00201671
1294	14577469
1295	00999588
1296	02710294
1297	05796937
1298	09975425
1299	10720197
1300	01141593
1301	07924033
1302	01975687
1303	15266164
1304	00134574
1305	09689435
1306	06372680
1307	13344804
1308	02274253
1309	01821203
1310	11241854
1311	10181990
1312	01369663
1313	00863277
1314	06186301
1315	12162905
1316	02157557
1317	09152570
1318	08189371
1319	02388950
1320	02169833
1321	14450339
1322	02044278
1323	10403162
1324	07019172
1325	01960296
1326	00865776
1327	00846509
1328	05646926
1329	05217859
1330	01583494
1331	01013040
1332	02266580
1333	07066659
1334	11724109
1335	10618685
1336	02840619
1337	06386156
1338	04416901
1339	09330604
1340	06500937
1341	05705184
1342	02593001
1343	12067193
1344	10743675
1345	11928549
1346	01252800
1347	02578454
1348	13980288
1349	06616806
1350	01799629
1351	02141146
1352	07038400
1353	15295416
1354	01376894
1355	09341673
1356	00961001
1357	02714360
1358	09113207
1359	03098806
1360	12645174
1361	02125460
1362	13202749
1363	00700162
1364	03485655
1365	10203949
1366	05677952
1367	04616059
1368	01033714
1369	07870069
1370	07252378
1371	01420304
1372	02330583
1373	02110927
1374	08198137
1375	00377364
1376	00721437
1377	03845550
1378	12651062
1379	02859184
1380	00555648
1381	03541696
1382	01455754
1383	08801364
1384	08193854
1385	03358172
1386	10480253
1387	00273690
1388	09957156
1389	00734790
1390	02000954
1391	11700676
1392	14770838
1393	04085873
1394	01894649
1395	09432549
1396	02657219
1397	03009477
1398	12203699
1399	08735345
1400	10113072
1401	07127911
1402	07091902
1403	01131794
1404	12436260
1405	07820036
1406	01741943
1407	02549392
1408	09639543
1409	12572546
1410	02136103
1411	08967484
1412	01061489
1413	14597758
1414	04357930
1415	02363128
1416	02330742
1417	07338681
1418	00717208
1419	02418648
1420	01245813
1421	06248693
1422	00297062
1423	00616153
1424	06293229
1425	06837251
1426	12894438
1427	00029378
1428	01596479
1429	13726296
1430	07573103
1431	02792903
1432	01501347
1433	01024392
1434	05660937
1435	00934744
1436	01143279
1437	01528069
1438	08792083
1439	01884974
1440	01644050
1441	00431447
1442	02874282
1443	02869249
1444	11770013
1445	00447073
1446	01968115
1447	01988755
1448	10037080
1449	01003729
1450	10615808
1451	01543383
1452	09361816
1453	07622061
1454	12556030
1455	02321342
1456	09103648
1457	07185325
1458	11658331
1459	01844859
1460	01466978
1461	02770078
1462	01366653
1463	12973541
1464	01774799
1465	00150762
1466	11882237
1467	14475405
1468	09058841
1469	12802987
1470	02071294
1471	00339941
1472	12406488
1473	00235368
1474	01306175
1475	02599784
1476	04713428
1477	09240621
1478	09896401
1479	03935450
1480	05654362
1481	02299924
1482	08120384
1483	08286163
1484	05300675
1485	01204803
1486	02951843
1487	02748618
1488	02432867
1489	01870889
1490	01978003
1491	10410815
1492	07733005
1493	12008017
1494	10514784
1495	12250413
1496	10327987
1497	13850019
1498	05021884
1499	00209301
1500	00834198
1501	06778925
1502	03257877
1503	02647144
1504	03999280
1505	01154237
1506	00909573
1507	14838217
1508	09333706
1509	02926727
1510	05576950
1511	11990167
1512	11600671
1513	02982599
1514	02207890
1515	07339098
1516	08065234
1517	09800249
1518	04440749
1519	01470225
1520	02533282
1521	05447599
1522	02490247
1523	02411705
1524	06123363
1525	03122748
1526	06588511
1527	01454431
1528	03797548
1529	01619354
1530	00212790
1531	01056411
1532	03067912
1533	10328560
1534	12541403
1535	00488225
1536	01557517
1537	06427831
1538	00677038
1539	01198616
1540	01536344
1541	07358576
1542	00133417
1543	15164957
1544	00464321
1545	06661562
1546	04952944
1547	00355547
1548	14509712
1549	00599992
1550	06986276
1551	12770529
1552	10691764
1553	02646508
1554	03807052
1555	05432948
1556	02226380
1557	03039087
1558	11604698
1559	02423762
1560	05110185
1561	02879718
1562	00144722
1563	12275489
1564	01477538
1565	03841143
1566	01988886
1567	13391452
1568	00336260
1569	10915862
1570	05280831
1571	07986771
1572	10439629
1573	11704093
1574	15280497
1575	08194266
1576	12741222
1577	12940060
1578	00996485
1579	03065708
1580	13810141
1581	00956131
1582	00715674
1583	01178565
1584	13619920
1585	12938667
1586	00639356
1587	12923839
1588	01137829
1589	14416473
1590	09287289
1591	07419233
1592	01230350
1593	01241073
1594	02223136
1595	14395403
1596	04828925
1597	10001058
1598	09871681
1599	08512259
1600	00815644
1601	01834896
1602	09989168
1603	15105955
1604	00102779
1605	11713960
1606	00125078
1607	11072189
1608	08039601
1609	02313906
1610	00453731
1611	00847158
1612	01458464
1613	01288272
1614	09129926
1615	13344071
1616	04889527
1617	06523132
1618	02004701
1619	02204084
1620	06726761
1621	15297672
1622	11364570
1623	08067077
1624	14993137
1625	04884450
1626	04186848
1627	13794417
1628	00892698
1629	03929660
1630	12812235
1631	13077033
1632	03127925
1633	08789243
1634	15266265
1635	02407390
1636	00898286
1637	04665813
1638	05903229
1639	09973490
1640	01572174
1641	00292386
1642	12796192
1643	14852913
1644	01013316
1645	12529353
1646	01993031
1647	02300549
1648	05511618
1649	00575083
1650	10267941
1651	06492939
1652	00209546
1653	13881381
1654	12412987
1655	00306426
1656	03830278
1657	08907377
1658	02049672
1659	01164081
1660	01443871
1661	00681094
1662	01876006
1663	00082563
1664	04326084
1665	08085159
1666	09326467
1667	02181599
1668	05160796
1669	10857001
1670	09930464
1671	07407272
1672	00338559
1673	13378518
1674	00754424
1675	02214972
1676	00262596
1677	02271427
1678	00828374
1679	14950937
1680	10714851
1681	00398704
1682	01999048
1683	00071803
1684	11099729
1685	07618871
1686	08080947
1687	01787709
1688	08491826
1689	02619861
1690	02929749
1691	09823502
1692	00026385
1693	12387201
1694	01159655
1695	03017168
1696	00271879
1697	01972849
1698	14940100
1699	05656537
1700	06008382
1701	06552984
1702	01146288
1703	00095971
1704	01119620
1705	06261922
1706	06118563
1707	02313250
1708	08988068
1709	01655344
1710	01660252
1711	13143285
1712	01382273
1713	00169806
1714	01314388
1715	02247076
1716	10122300
1717	00036780
1718	02574072
1719	03709644
1720	03409591
1721	10625546
1722	00816353
1723	04366116
1724	01581933
1725	03408054
1726	01342269
1727	04406350
1728	01321230
1729	10172080
1730	00073032
1731	02692335
1732	03748456
1733	02209499
1734	01028082
1735	13162297
1736	00555983
1737	01161290
1738	02166024
1739	01815431
1740	05198036
1741	12634734
1742	00594260
1743	12559842
1744	07684600
1745	04565375
1746	12725940
1747	13486671
1748	00572661
1749	10334782
1750	07177924
1751	02616251
1752	04005340
1753	08851364
1754	11993932
1755	08902422
1756	02677797
1757	02890804
1758	01695567
1759	02232190
1760	08049989
1761	10346015
1762	12430675
1763	02700767
1764	07410745
1765	05400601
1766	08762104
1767	11634526
1768	03724417
1769	00949619
1770	02698178
1771	11237550
1772	08167365
1773	08507109
1774	03058754
1775	15175640
1776	00850192
1777	15242029
1778	00615887
1779	06024230
1780	03099454
1781	04520170
1782	08349548
1783	02502902
1784	09452395
1785	01749582
1786	07504841
1787	02435099
1788	08950649
1789	02346136
1790	04906923
1791	06438477
1792	00375625
1793	09729530
1794	00594738
1795	00710005
1796	08697827
1797	01512921
1798	06673770
1799	02508245
1800	03299648
1801	01770967
1802	00029336
1803	02698769
1804	05645597
1805	01007924
1806	10855047
1807	01848123
1808	03031422
1809	06449477
1810	00048633
1811	03886053
1812	10901192
1813	02174115
1814	12111882
1815	00322634
1816	02637592
1817	01286290
1818	08289841
1819	01122736
1820	11965627
1821	00684480
1822	10167565
1823	01563724
1824	01957335
1825	01720491
1826	01952898
1827	08780510
1828	02272428
1829	12351477
1830	01949218
1831	12166312
1832	05572940
1833	00043683
1834	05471629
1835	01874568
1836	00351638
1837	10221312
1838	09758781
1839	07907548
1840	01498166
1841	02422860
1842	03082127
1843	08124649
1844	00789448
1845	02621908
1846	05317191
1847	00001740
1848	00780615
1849	01036333
1850	01502195
1851	06372095
1852	01213886
1853	09208702
1854	05967588
1855	12371002
1856	01866192
1857	03040836
1858	05167412
1859	11647703
1860	00452220
1861	13007417
1862	09230768
1863	05160574
1864	04000311
1865	11543792
1866	14157527
1867	00621058
1868	07750146
1869	15294745
1870	00546873
1871	00343771
1872	04038727
1873	10000294
1874	06050650
1875	02870663
1876	01559868
1877	00662681
1878	04441282
1879	00846817
1880	00383542
1881	01908703
1882	01630795
1883	02208498
1884	04125257
1885	01142203
1886	15105268
1887	07257815
1888	03222516
1889	04371774
1890	02290029
1891	07762114
1892	12844220
1893	14526764
1894	13187367
1895	09997212
1896	11911591
1897	15092059
1898	00237869
1899	12136720
1900	00063291
1901	01059564
1902	01964636
1903	12739072
1904	02673139
1905	02048698
1906	03663531
1907	12031739
1908	03706415
1909	01320009
1910	01506812
1911	02717472
1912	10522759
1913	04688246
1914	06700447
1915	02235229
1916	08610305
1917	00991385
1918	02261630
1919	00565809
1920	06719404
1921	00342314
1922	01316401
1923	05517578
1924	12977565
1925	05833371
1926	01790020
1927	05957428
1928	05274590
1929	02808695
1930	02635659
1931	00514069
1932	07450343
1933	14979730
1934	04893525
1935	11567411
1936	06917392
1937	11808721
1938	10539715
1939	06763681
1940	08012384
1941	02005778
1942	01255967
1943	00344421
1944	12137120
1945	06527851
1946	15180528
1947	15005386
1948	12441183
1949	01656813
1950	02612234
1951	10502046
1952	14407070
1953	05654052
1954	01682293
1955	08911602
1956	00322457
1957	03826762
1958	01094086
1959	14359459
1960	00289679
1961	02117232
1962	07044088
1963	01532589
1964	01454702
1965	04227144
1966	01516064
1967	05404728
1968	04425656
1969	04445154
1970	04904851
1971	03825080
1972	07195404
1973	00063557
1974	05934550
1975	03169390
1976	14645882
1977	10532058
1978	11098380
1979	05534712
1980	12170585
1981	07085375
1982	01592694
1983	00853776
1984	11234951
1985	01527271
1986	01562061
1987	04061442
1988	00169458
1989	03930777
1990	01197980
1991	01479545
1992	04807776
1993	08043499
1994	01166926
1995	10688356
1996	11016374
1997	02118333
1998	03963645
1999	11009773
2000	05846054
2001	03561657
2002	01766407
2003	07426893
2004	01881034
2005	04564413
2006	09208496
2007	02361337
2008	03799375
2009	00322719
2010	08230294
2011	02047614
2012	01956344
2013	15079925
2014	02398681
2015	00847770
2016	10855604
2017	04902165
2018	02399648
2019	01615949
2020	08404895
2021	06799897
2022	01587713
2023	01500082
2024	00730301
2025	06272803
2026	13852395
2027	00691944
2028	02184881
2029	06250444
2030	02066939
2031	07212424
2032	11862089
2033	10886222
2034	09692430
2035	09433134
2036	00592652
2037	08390374
2038	02168876
2039	06617011
2040	04956110
2041	02147603
2042	00331655
2043	03891664
2044	11441561
2045	09270894
2046	01521367
2047	02642814
2048	07368646
2049	13753274
2050	10209616
2051	07874531
2052	02466111
2053	03528901
2054	00027705
2055	02304967
2056	03120198
2057	06611856
2058	01634734
2059	05553288
2060	01747285
2061	02323286
2062	08139795
2063	07361128
2064	14043882
2065	10857540
2066	06518253
2067	05118437
2068	01876667
2069	00677203
2070	14325437
2071	10531445
2072	05808102
2073	04396466
2074	08101410
2075	07721942
2076	11864906
2077	01236941
2078	00783527
2079	11098223
2080	00967780
2081	02193765
2082	12491200
2083	00412048
2084	10786270
2085	02681518
2086	06931199
2087	00334649
2088	14302005
2089	10685685
2090	10528493
2091	10198832
2092	14653416
2093	02517169
2094	07065149
2095	02157206
2096	02463403
2097	12684153
2098	10618848
2099	01868780
2100	03359566
2101	00616498
2102	01102997
2103	00727409
2104	06377133
2105	04051549
2106	02192570
2107	00642379
2108	03096273
2109	08904533
2110	12269652
2111	00851994
2112	00652622
2113	14509299
2114	11890507
2115	02199352
2116	00636728
2117	01186192
2118	01024763
2119	01944390
2120	03412906
2121	08053576
2122	02454379
2123	01226600
2124	05200816
2125	01383393
2126	13110915
2127	00205598
2128	00112997
2129	12444261
2130	00603866
2131	09622049
2132	02241008
2133	12204546
2134	11663449
2135	07548978
2136	01172784
2137	10787470
2138	07813324
2139	13277179
2140	09089139
2141	03426574
